CUSTOMER_ID,FIRST_NAME,LAST_NAME,COUNTRY,AGE_GROUP,EDUCATION_LEVEL,MARITAL_STATUS
540,Sonja,Brosh,Germany,18-25,6,2
541,Sari,Nickson,St. Lucia,25-39,2,2
542,Usha,Blakstad,France,40-55,2,2
543,Maye,Hemme,France,25-39,1,1
544,Rodger,Lomascolo,St. Vincent & Grenadines,25-39,2,2
545,Tamika,Scotting,Netherlands,40-55,0,0
546,Archie,Khalife,St. Lucia,25-39,3,2
547,Nichol,Wetterer,Vietnam,40-55,4,2
548,Catalina,Mezquita,Romania,18-25,1,2
549,Jessika,Affleck,Gambia,18-25,6,1
550,Alexandra,Kaplan,Nepal,55-67,1,2
551,Jenae,Marcks,Nigeria,25-39,6,3
552,Christoper,Buchheit,Finland,25-39,3,2
553,Stephaine,Chatriand,Panama,25-39,1,2
554,Shaniqua,Austad,Taiwan,25-39,2,1
555,Jodi,Francisco,Serbia,40-55,1,1
556,Raul,Cockerham,United Arab Emirates,40-55,1,1
557,Takako,Borucki,Cambodia,18-25,3,2
558,Colette,Voorhees,Germany,25-39,3,1
559,Melissa,Lemieux,Trinidad & Tobago,40-55,3,1
560,Dominic,Shines,Uruguay,40-55,1,2
561,Hana,Lyne,Iraq,40-55,2,0
562,Lavera,Monterio,Malta,40-55,3,0
563,Allene,Pasternack,Guyana,40-55,1,2
564,Meridith,Rhen,Costa Rica,25-39,1,2
565,Launa,Cloud,Colombia,18-25,3,1
566,Stephanie,Elofson,Oman,18-25,3,1
567,Domenica,Quintona,Malaysia,40-55,2,1
568,Tennille,Stvil,Romania,25-39,1,2
569,Cicely,Chock,South Korea,18-25,3,2
570,Cortez,Neemann,Barbados,18-25,2,2
571,Susannah,Sager,Hong Kong,25-39,6,1
572,Ellsworth,Ehn,Ireland,40-55,2,1
573,Maud,Trone,Netherlands,25-39,3,0
574,Von,Jenkin,Macedonia (FYROM),25-39,1,1
575,Jacquelyn,Klages,Poland,25-39,1,2
576,Kayla,Sandlian,Bangladesh,25-39,2,2
577,Judie,Moallankamp,Nigeria,18-25,6,2
578,Kandy,Jurasek,Peru,18-25,3,1
579,Alan,Goodin,Jersey,25-39,4,2
580,Irving,Halcott,Algeria,25-39,2,0
581,Debby,Stedronsky,United Arab Emirates,25-39,2,1
582,Dominick,Swartout,Mozambique,18-25,2,0
583,Joann,Antich,Italy,55-67,2,2
584,Lazaro,Stanly,Vietnam,55-67,2,1
585,Erica,Mullice,Guatemala,18-25,2,2
586,Dianna,Mannschreck,Tunisia,18-25,3,1
587,Chrystal,Camillo,Armenia,18-25,0,2
588,Prudence,Pavoni,Myanmar (Burma),25-39,1,0
589,Thelma,Deniz,Peru,25-39,3,1
590,Marjory,Schleppy,Belarus,18-25,2,2
591,Hershel,Crisalli,Vietnam,25-39,2,2
592,Avery,Allon,Japan,55-67,1,2
593,Tommy,Vizcarrondo,Poland,18-25,4,3
594,Dann,Caprice,Malta,18-25,4,2
595,Vashti,Tiefenauer,China,18-25,3,1
596,Santos,Angustia,Tunisia,25-39,3,2
597,Samuel,Rapkowicz,China,40-55,4,2
598,Ken,Kornreich,Serbia,40-55,3,1
599,Delinda,Mount,Japan,55-67,2,2
600,Philip,Hankel,Kenya,25-39,3,1
601,Naomi,Uptmor,Zambia,40-55,3,2
602,Michel,Zerom,Austria,40-55,1,1
603,Chanda,Voorhies,Aruba,25-39,1,1
604,Floretta,Cuez,Cyprus,18-25,4,3
605,Dirk,Tolosa,Réunion,25-39,4,3
606,Jovan,Ana,Kuwait,25-39,2,2
607,Forrest,Lou,Israel,18-25,3,3
608,Mollie,Bennard,Slovenia,25-39,3,2
609,Reyes,Grillot,China,25-39,2,1
610,Lanie,Slaght,Thailand,25-39,1,2
611,Stefan,Slaney,Greece,40-55,2,1
612,Amie,Salem,Guam,40-55,2,1
613,Demetra,Ecklar,Brazil,18-25,2,1
614,Kathlyn,Thibert,Montenegro,25-39,3,3
615,Dann,Darnley,Colombia,55-67,3,2
616,Brittanie,Tertinek,Singapore,55-67,3,2
617,Estefana,Witherspoon,Hungary,25-39,3,1
618,Boyce,Bon,Sri Lanka,40-55,3,3
619,Antione,Mckeeman,Jamaica,25-39,2,1
620,Eufemia,John,U.S. Virgin Islands,40-55,3,0
621,Emmanuel,Aerni,Martinique,25-39,2,2
622,Karine,Waser,Russia,40-55,2,2
623,Kandice,Selke,Libya,40-55,1,0
624,Laurie,Cogburn,Kenya,40-55,4,2
625,Karlyn,Demeester,United States,40-55,2,2
626,Jamaal,Wardlow,Cameroon,18-25,3,1
627,Maira,Baadsgaard,India,25-39,2,1
628,Roland,Erice,Vietnam,25-39,3,2
629,Quinton,Postiglione,Romania,40-55,1,2
630,Agnus,Gallet,Greece,25-39,4,2
631,Florene,Burkle,United Kingdom,40-55,4,2
632,Anibal,Humble,United States,40-55,4,0
633,Cierra,Mincher,South Africa,40-55,3,2
634,Evonne,Wohlenhaus,Oman,25-39,3,2
635,Burl,Rattray,Guyana,25-39,1,1
636,Yolande,Murai,Chile,18-25,0,1
637,Glory,Guziec,Cyprus,18-25,1,2
638,Melynda,Moun,Malaysia,25-39,1,2
639,Zella,Lonzo,Peru,18-25,3,2
640,Shameka,Ebersol,Greenland,25-39,3,3
641,Dulcie,Jufer,Azerbaijan,25-39,1,2
642,Tanika,Tiberi,Singapore,25-39,3,1
643,Angelique,Trochesset,Russia,55-67,1,1
644,Teodoro,Arambuia,Denmark,18-25,0,1
645,Hortencia,Kellum,Ghana,25-39,2,1
646,Leisa,Dunnaway,Congo - Brazzaville,25-39,1,1
647,Tambra,Stifter,Denmark,25-39,3,3
648,Yuette,Bristow,Paraguay,25-39,1,2
649,Lorelei,Bragas,Uruguay,25-39,4,1
650,Tammi,Balowski,Denmark,25-39,0,3
651,Katheryn,Borde,South Africa,25-39,3,1
652,Lovie,Lahrman,Pakistan,25-39,4,2
653,Clair,Kruger,Côte d’Ivoire,25-39,3,2
654,Felipa,Skorski,Sudan,25-39,2,0
655,Milda,Lynam,Portugal,25-39,3,3
656,Lisa,Courtoy,Finland,55-67,2,1
657,Oliva,Nogueda,Georgia,25-39,1,3
658,Florence,Vaszily,Saudi Arabia,40-55,1,2
659,Magaret,Quinby,United States,25-39,1,2
660,Roslyn,Apadoca,Russia,18-25,3,1
661,Bryant,Jupiter,Malta,25-39,3,2
662,Grazyna,Roley,Costa Rica,25-39,2,2
663,Velvet,Oneil,Algeria,18-25,3,1
664,Ron,Cockburn,St. Lucia,55-67,3,2
665,Dorine,Bahar,Senegal,25-39,3,2
666,Antonette,Kostiv,Cyprus,18-25,3,2
667,Hillary,Hobgood,Algeria,25-39,2,2
668,Kasandra,Kitamura,Kyrgyzstan,25-39,1,2
669,Vernell,Pothoven,India,25-39,3,2
670,Marta,Aden,Armenia,18-25,2,2
671,Valentina,Drumgoole,New Zealand,18-25,3,1
672,Mandie,Eppley,Australia,40-55,2,2
673,Rossie,Nhep,Mexico,25-39,4,2
674,Paula,Gurnett,Anguilla,25-39,6,1
675,Cassi,Delpozo,Singapore,25-39,4,2
676,Jama,Lamme,Guinea,18-25,3,2
677,Nanci,Wynne,Paraguay,25-39,2,2
678,Malika,Totin,Ireland,18-25,1,1
679,Season,Kolakowski,Macedonia (FYROM),40-55,1,3
680,Ima,Vrablic,France,40-55,3,3
681,Retta,Hardine,Grenada,18-25,1,1
682,Marilou,Backen,Netherlands,25-39,1,1
683,Johnathon,Murie,Gibraltar,25-39,2,2
684,Maximina,Boothe,South Korea,40-55,0,1
685,Oralia,Mcgeough,Taiwan,40-55,1,0
686,Neil,Felizardo,Pakistan,18-25,1,1
687,Agripina,Cliff,Guatemala,18-25,1,1
688,Vasiliki,Ziler,Iraq,25-39,2,1
689,Phylis,Braxton,Peru,25-39,2,2
690,Melodee,Towne,Trinidad & Tobago,25-39,1,2
691,Rolande,Knabe,Cambodia,55-67,0,2
692,Demetrius,Aceves,Trinidad & Tobago,55-67,1,1
693,Lore,Sabater,Bermuda,55-67,3,1
694,Alaina,Laboy,Jordan,25-39,2,3
695,Abe,Buhlig,Belarus,25-39,3,1
696,Myrtie,Giamichael,United Arab Emirates,25-39,1,2
697,Johnette,Rinfret,Norway,55-67,2,2
698,Kindra,Boghossian,Ecuador,18-25,1,0
699,Kaleigh,Kuklenski,Ecuador,18-25,3,1
700,Joye,Royce,Greece,25-39,3,2
701,Susann,Languell,Turkey,18-25,0,2
702,Kiersten,Stitely,Saudi Arabia,25-39,4,3
703,Guadalupe,Saik,Paraguay,40-55,2,2
704,Deane,Beatie,St. Lucia,25-39,3,1
705,Lucinda,Madero,French Polynesia,25-39,1,3
706,Valarie,Henfling,Brazil,40-55,2,2
707,Jana,Ala,Cameroon,25-39,6,0
708,Mitzi,Ramsden,Belarus,18-25,3,2
709,Alix,Cajas,Netherlands,25-39,1,2
710,Jose,Alessandroni,Curaçao,18-25,2,2
711,Cherri,Pozar,China,25-39,4,1
712,Roland,Guadagno,Macau,55-67,2,3
713,Corrina,Bonham,Ecuador,25-39,1,3
714,Berry,Swamy,Serbia,18-25,1,1
715,Deana,Chebret,Jamaica,25-39,1,2
716,Logan,Mlodzianowski,Gabon,25-39,3,1
717,Tori,Merow,Netherlands,25-39,6,0
718,Hilary,Mclauchlin,Taiwan,55-67,0,2
719,Katelyn,Lacina,Liechtenstein,25-39,2,2
720,Lachelle,Maschak,Portugal,25-39,2,2
721,Nicole,Lenoch,Hungary,40-55,3,1
722,Adeline,Montour,Switzerland,18-25,2,2
723,Zora,Christinsen,Cyprus,25-39,3,2
724,Regena,Baxi,Malta,25-39,3,1
725,Liliana,Lutke,Kyrgyzstan,25-39,2,2
726,Carmine,Sugahara,India,25-39,1,2
727,Leighann,Gash,Australia,40-55,3,2
728,Florencio,Bozell,Slovenia,25-39,4,2
729,Rosaline,Jaros,Taiwan,25-39,3,2
730,Christian,Beisch,Nicaragua,55-67,1,1
731,Louanne,Ejide,Taiwan,25-39,1,1
732,Dino,Puddephatt,Greece,18-25,3,2
733,Lynna,Thiery,Kenya,25-39,3,2
734,Margrett,Schwebach,Bulgaria,40-55,3,0
735,Roseann,Anitok,Hungary,40-55,3,2
736,Kalyn,Mcgarraugh,Tunisia,25-39,0,3
737,Oliver,Bachtel,Colombia,25-39,3,3
738,Elli,Mahi,Kenya,25-39,1,2
739,Kandice,Oransky,Algeria,18-25,6,2
740,Sharolyn,Hargis,Italy,40-55,3,1
741,Norah,Homyak,Costa Rica,40-55,2,1
742,Misti,Storrs,Luxembourg,25-39,2,2
743,Lorelei,Tinelli,South Korea,25-39,1,1
744,Chin,Scheiderer,Argentina,25-39,2,2
745,Karry,Willougby,Croatia,25-39,2,2
746,Yelena,Lapidus,Netherlands,18-25,2,2
747,Ashli,Bridenbecker,Thailand,40-55,3,2
748,Napoleon,Lurey,Pakistan,18-25,4,1
749,Chia,Palamino,Bulgaria,25-39,1,2
750,Janine,Hyten,Austria,25-39,3,1
751,Suzette,Stroder,Pakistan,18-25,3,2
752,Johnna,Sorsby,Russia,18-25,3,3
753,Luvenia,Gilbertson,Canada,18-25,4,3
754,Tequila,Plough,China,18-25,2,1
755,Pia,Leistiko,Israel,40-55,2,1
756,Pat,Cantey,Uganda,18-25,2,2
757,Soledad,Bathe,Russia,18-25,2,3
758,Ruthanne,Tabone,Sweden,25-39,6,3
759,Malissa,Kiltie,South Africa,40-55,2,2
760,Gabriel,Comisky,Czechia,40-55,3,0
761,Lelah,Izard,United States,25-39,1,2
762,Lida,Fearing,Bulgaria,40-55,2,1
763,Estella,Costanzi,Saudi Arabia,25-39,2,1
764,Abby,Monjure,Côte d’Ivoire,40-55,3,2
765,Tenesha,Buren,Nicaragua,40-55,3,2
766,Susana,Freshley,United States,18-25,0,1
767,Tomiko,Castin,Guernsey,18-25,3,0
768,Christal,Rupard,France,18-25,1,2
769,Zola,Ridgnal,Colombia,25-39,1,2
770,Michale,Schmalz,Canada,40-55,3,2
771,Wilbert,Brazeal,Russia,40-55,3,2
772,Christi,Cornely,United Arab Emirates,25-39,1,2
773,Joel,Alfera,Macedonia (FYROM),40-55,1,0
774,Venetta,Taffe,Kosovo,18-25,0,1
775,Berta,Kulow,Denmark,25-39,6,1
776,Claretta,Chomicki,Brazil,18-25,2,3
777,Joanie,Memmer,Uruguay,25-39,1,2
778,Ehtel,Wrzesien,Venezuela,25-39,3,2
779,Angelina,Steindorf,Guadeloupe,25-39,2,3
780,Sook,Klena,Saudi Arabia,18-25,1,0
781,Alphonse,Duban,Serbia,18-25,2,2
782,Lakeesha,Shonk,Belgium,55-67,2,2
783,Jeffrey,Murzycki,United Arab Emirates,18-25,3,0
784,Jaimie,Pruette,Italy,25-39,3,0
785,Thu,Yafei,Azerbaijan,25-39,6,1
786,Darrell,Ohyama,Macedonia (FYROM),25-39,2,2
787,Alline,Magley,Serbia,18-25,1,3
788,Delma,Farmer,Montenegro,40-55,1,2
789,Isa,Lieb,Jamaica,40-55,3,1
790,Felipa,Broach,Hungary,18-25,2,2
791,Sarah,Moffatt,China,40-55,1,2
792,Nolan,Patenaude,Slovakia,25-39,1,2
793,Valda,Crance,Sri Lanka,40-55,1,2
794,Lorriane,Dinatale,Israel,18-25,2,2
795,Eliz,Heuck,Bulgaria,25-39,2,2
796,Amina,Sheridon,Lebanon,25-39,3,1
797,Margarite,Whitehurst,Croatia,25-39,3,2
798,Shantelle,Polak,Brunei,25-39,1,3
799,Dan,Aust,Nigeria,18-25,2,1
800,Christel,Kopec,Brazil,25-39,1,1
801,Leona,Lokaphone,Netherlands,25-39,3,2
802,Janyce,Hinkey,Denmark,40-55,1,2
803,Genevie,Gallucci,United Arab Emirates,25-39,6,3
804,Genaro,Watlington,Cyprus,40-55,3,3
805,Sammy,Frischman,Bulgaria,40-55,4,2
806,Chere,Mate,Guyana,40-55,2,1
807,Marivel,Liukko,Gabon,40-55,6,1
808,Jeffie,Seybold,Italy,40-55,0,2
809,Mignon,Thomsen,Guatemala,40-55,4,1
810,Elina,Kirchherr,Mongolia,18-25,1,2
811,Margert,Coleman,Ireland,25-39,3,2
812,Mardell,Alessi,Colombia,25-39,2,2
813,Angila,Lydecker,Jordan,18-25,1,1
814,Danica,Chacon,Sweden,25-39,1,3
815,Kristi,Mccrady,Macedonia (FYROM),25-39,3,1
816,Rosenda,Allis,Guadeloupe,25-39,1,2
817,Jayme,Havard,Israel,40-55,3,2
818,Darby,Schwall,Trinidad & Tobago,40-55,3,2
819,Tangela,Beckwith,India,40-55,2,2
820,Fannie,Mahraun,Paraguay,25-39,4,2
821,Theodora,Marzett,Tunisia,55-67,4,1
822,Doyle,Rameriz,Hong Kong,25-39,0,1
823,Christoper,Colglazier,India,40-55,3,1
824,Alonzo,Churchwell,Serbia,25-39,1,2
825,Solomon,Reasor,Japan,25-39,2,2
826,Machelle,Whitenack,Italy,55-67,1,2
827,Aida,Cocking,Jamaica,18-25,3,2
828,Veda,Pratka,Myanmar (Burma),55-67,1,2
829,Hisako,Dedecker,Bahrain,40-55,3,1
830,Zachery,Cereceres,Myanmar (Burma),25-39,3,3
831,Marcie,Ryser,Indonesia,18-25,2,1
832,Nathanael,Kosak,Cyprus,25-39,3,2
833,Myrtice,Wease,Mongolia,40-55,4,2
834,Hilario,Whittley,Hungary,18-25,3,2
835,Kiesha,Round,Saudi Arabia,25-39,2,1
836,Mindy,Lollar,Nigeria,40-55,3,3
837,Cherish,Fanion,Caribbean Netherlands,18-25,2,1
838,Mirna,Laface,Colombia,25-39,4,2
839,Tonie,Callon,Malta,40-55,3,2
840,Nancie,Krouse,Spain,40-55,6,1
841,Felipa,Mione,Congo - Kinshasa,40-55,3,3
842,Yolanda,Catron,France,18-25,1,1
843,Kendall,Piscopo,Netherlands,25-39,1,2
844,Jeremy,Similien,Sweden,55-67,1,1
845,Georgiann,Baginski,New Zealand,18-25,3,3
846,Yolanda,Bloomer,New Zealand,25-39,3,1
847,Jeanmarie,Keiswetter,Italy,40-55,1,1
848,Zaida,Kamph,Slovenia,25-39,2,2
849,Sherie,Gran,Tanzania,25-39,3,1
850,Stefany,Duffany,Jordan,18-25,6,2
851,Forest,Berrospe,Venezuela,25-39,1,0
852,Genevie,Baribeau,Sudan,55-67,3,1
853,Odell,Overshiner,Belgium,18-25,3,1
854,Shalonda,Jinwright,Cape Verde,18-25,1,1
855,Myriam,Gladstein,Turkey,40-55,3,0
856,Lanelle,Malanado,Netherlands,55-67,1,2
857,Marianne,Casareno,Luxembourg,18-25,2,2
858,Pearly,Bink,United Arab Emirates,25-39,4,1
859,Lacey,Hertle,Bhutan,40-55,2,1
860,Suzanna,Pistole,United Kingdom,25-39,1,1
861,Edmond,Buikema,Turkey,25-39,2,3
862,Wynona,Mathieu,Sri Lanka,18-25,2,2
863,Jonah,Branan,Vietnam,55-67,1,1
864,Louella,Huseman,Dominican Republic,25-39,3,0
865,Lajuana,Refsell,Suriname,40-55,3,1
866,Daniela,Harling,Bahamas,40-55,1,2
867,Marcene,Torgersen,Vietnam,55-67,3,3
868,Giselle,Ridgebear,Saudi Arabia,25-39,0,2
869,Daine,Alioto,Jamaica,18-25,3,2
870,Margie,Drott,Latvia,25-39,2,2
871,Ashley,Vonner,Iceland,25-39,1,2
872,Bronwyn,Flager,Macedonia (FYROM),25-39,2,0
873,Phillip,Roston,Colombia,18-25,6,2
874,Despina,Elerick,Lithuania,40-55,3,0
875,Debrah,Jacquier,United States,25-39,3,1
876,Toby,Magar,Slovenia,18-25,2,1
877,Janae,Tungate,Azerbaijan,18-25,1,2
878,Michel,Majocka,Russia,25-39,2,1
879,Athena,Haybarger,Benin,18-25,2,2
880,Kimberely,Mcelravy,Nicaragua,25-39,3,2
881,Manuel,Brownfield,Bahrain,25-39,1,1
882,Brock,Taback,South Africa,40-55,1,2
883,Sebrina,Genualdo,Ghana,25-39,4,2
884,Berry,Sloop,Peru,25-39,3,1
885,Jennefer,Namaka,Netherlands,40-55,3,3
886,Ayanna,Kegley,Mongolia,40-55,2,2
887,Eliza,Marante,Togo,40-55,1,2
888,Kelly,Capers,Lithuania,18-25,1,2
889,Matthew,Affleck,China,25-39,3,0
890,Bradley,Otterbine,Nigeria,25-39,1,2
891,Brandi,Aniol,Russia,40-55,4,1
892,Paige,Challen,Guinea,25-39,0,0
893,Lionel,Udicious,Nigeria,25-39,1,2
894,Rosy,Nordhoff,Paraguay,40-55,3,2
895,Thomas,Tuomala,Romania,40-55,2,2
896,Hui,Schiffman,Greece,25-39,1,1
897,Miyoko,Diedricks,Luxembourg,55-67,3,1
898,Leontine,Rihner,Costa Rica,25-39,1,2
899,Rebeca,Nanz,Netherlands,40-55,3,2
900,Leigh,Herklotz,Brunei,40-55,2,2
901,Rusty,Claytor,Brazil,18-25,3,3
902,Yasmine,Holbein,United Kingdom,25-39,2,1
903,Fernando,Molleker,Italy,18-25,3,2
904,Gussie,Passon,Belgium,40-55,4,1
905,Gwenn,Burkitt,Belgium,25-39,2,2
906,Temple,Alsman,Latvia,40-55,1,1
907,Victorina,Chars,Poland,25-39,1,2
908,Arron,Sanger,Ukraine,25-39,2,2
909,Rudolph,Luby,United Kingdom,40-55,1,1
910,Laquanda,Rathbun,Denmark,18-25,1,2
911,May,Hagler,Iraq,40-55,2,1
912,Elin,Singco,United Kingdom,18-25,4,0
913,Laurinda,Sandel,Colombia,18-25,3,2
914,Thanh,Ganis,Congo - Kinshasa,18-25,3,1
915,Derrick,Reio,Philippines,25-39,4,2
916,Adell,Vanderwood,Sri Lanka,40-55,3,1
917,Mamie,Billick,United Kingdom,55-67,6,2
918,Alanna,Koenemund,Netherlands,25-39,0,1
919,Earl,Basha,Brunei,25-39,4,1
920,Indira,Lemos,Morocco,55-67,3,2
921,Corine,Teufel,Bulgaria,18-25,3,1
922,Tierra,Frewing,Nepal,40-55,2,3
923,Lucia,Manwarren,Sweden,40-55,2,2
924,Hildegarde,Heffelbower,Slovakia,25-39,3,2
925,Layla,Douthitt,Greece,40-55,2,2
926,Antony,Scarpelli,Spain,25-39,1,1
927,Thomasena,Pilkington,Turkey,18-25,1,2
928,Merri,Tillmon,New Zealand,55-67,3,2
929,Brynn,Tambasco,South Korea,18-25,3,2
930,Guillermina,Jeannoel,Russia,40-55,3,1
931,Mitchel,Roloff,Ukraine,25-39,1,1
932,Rene,Damian,Cape Verde,18-25,3,2
933,Oretha,Isaacsen,Finland,18-25,6,2
934,Susie,Likens,United States,40-55,0,3
935,Sammy,Edridge,Sri Lanka,25-39,1,2
936,Willia,Hilts,French Polynesia,18-25,1,1
937,Darren,Perri,Georgia,40-55,1,2
938,Coy,Mclearan,Bulgaria,25-39,1,3
939,Dierdre,Wayman,Uruguay,25-39,1,3
940,Janel,Axman,Guyana,40-55,2,3
941,Simon,Vanry,Uganda,40-55,3,2
942,Keven,Ziemann,Taiwan,40-55,3,2
943,Karissa,Rifenbark,Brazil,55-67,2,2
944,Sanford,Haydt,Tunisia,25-39,3,2
945,Ligia,Ruther,Spain,25-39,3,1
946,Mario,Strieter,Suriname,25-39,6,0
947,Hae,Swearingin,Ukraine,55-67,3,2
948,January,Ernandez,Jamaica,25-39,1,0
949,Loan,Szwaja,Thailand,40-55,2,2
950,Tracie,Newill,Singapore,25-39,1,1
951,Denyse,Delahanty,Greece,40-55,3,2
952,Bianca,Mcglinn,Hong Kong,18-25,4,3
953,Anabel,Singleton,Sri Lanka,18-25,3,1
954,Siobhan,Akridge,Bolivia,25-39,1,1
955,Christal,Linden,Belgium,18-25,1,2
956,Sid,Monnot,Bahrain,40-55,4,1
957,Ardell,Milar,Sweden,18-25,4,2
958,Birdie,Blasl,Malta,25-39,1,2
959,Reiko,Agrios,Japan,18-25,2,1
960,Domingo,Silton,Saudi Arabia,25-39,2,1
961,Monnie,Ranks,Israel,40-55,4,1
962,Veronika,Weiland,Northern Mariana Islands,25-39,6,2
963,Karla,Kinser,Yemen,25-39,0,0
964,Aleisha,Senion,Curaçao,25-39,2,2
965,Eladia,Wuolle,Germany,18-25,4,1
966,Sanjuana,Blumenberg,Philippines,40-55,4,0
967,Erasmo,Vanguilder,Kenya,18-25,1,1
968,Katrice,Korczynski,United Arab Emirates,18-25,4,2
969,Rebeca,Calger,Fiji,18-25,2,1
970,Rebecka,Blackman,Costa Rica,25-39,1,2
971,Majorie,Oguendo,Curaçao,25-39,1,1
972,Gilberto,Renick,Slovakia,18-25,2,2
973,Janet,Dinkens,Tanzania,40-55,1,1
974,Joshua,Tomasko,Ecuador,40-55,0,1
975,Lindy,Panich,Palestine,55-67,1,2
976,Kraig,Deacy,Saudi Arabia,25-39,1,0
977,Katelin,Geller,Macau,40-55,3,2
978,Dan,Liebe,Ireland,25-39,1,2
979,Rocco,Hultquist,Russia,18-25,2,0
980,Ricki,Partridge,Italy,25-39,1,2
981,Antonette,Orefice,Turkmenistan,55-67,3,2
982,Lorene,Leser,Curaçao,40-55,3,3
983,Odell,Bruns,Uruguay,40-55,3,0
984,Breanna,Laberpool,Ethiopia,40-55,2,1
985,Elsa,Rotanelli,Australia,25-39,3,2
986,Dee,Delgiudice,Turks & Caicos Islands,18-25,3,2
987,Venita,Turick,Israel,25-39,6,1
988,Melanie,Wdowiak,Hong Kong,18-25,2,0
989,Freda,Teresa,Romania,25-39,2,3
990,Frieda,Finer,Nepal,40-55,3,1
991,Ula,Vocelka,Kuwait,40-55,3,1
992,Franklyn,Hotrum,Slovakia,40-55,2,2
993,Andree,Sittman,Namibia,18-25,1,2
994,Hazel,Alcosiba,Singapore,25-39,1,1
995,Gia,Scanlin,Malaysia,25-39,3,1
996,Vincent,Quarnstrom,Montenegro,25-39,2,2
997,Abby,Zylka,Kosovo,25-39,3,0
998,Sherman,Kneeskern,Denmark,25-39,4,1
999,Rachele,Boudle,Malawi,40-55,3,1
1000,Mona,Cowden,India,25-39,4,2
1001,Meghann,Finocchiaro,Mauritania,55-67,4,1
1002,Austin,Lairsey,Mexico,40-55,4,2
1003,Jeanett,Fonville,Andorra,25-39,1,1
1004,Dominica,Colorado,Lithuania,18-25,3,1
1005,Lance,Cocca,Palestine,25-39,3,2
1006,Humberto,Casseday,Czechia,18-25,3,1
1007,Juli,Markes,Bahrain,25-39,2,2
1008,Pura,Acor,Israel,18-25,0,2
1009,Marlo,Waisner,Ghana,18-25,2,1
1010,Emerita,Trembath,India,18-25,0,2
1011,Lakiesha,Morrisseau,Lithuania,18-25,1,2
1012,Shin,Soboleski,French Polynesia,25-39,4,0
1013,Tiara,Dumoulin,Laos,18-25,2,0
1014,Irish,Bartoldus,Peru,40-55,1,2
1015,Verlene,Yeoman,Puerto Rico,40-55,2,2
1016,Ricardo,Morral,South Korea,25-39,3,3
1017,Abbey,Aseltine,Kazakhstan,25-39,3,1
1018,Belen,Rancatti,Montenegro,25-39,2,3
1019,Sheron,Pellam,Bulgaria,40-55,1,2
1020,Steve,Grriffin,Cyprus,40-55,4,1
1021,Mirna,Schuchman,Armenia,40-55,4,3
1022,Isaiah,Schadel,Kazakhstan,40-55,1,2
1023,Nannette,Mordue,Guinea,18-25,3,1
1024,Samatha,Delacueva,Indonesia,40-55,2,2
1025,Clarissa,Roemmich,Russia,25-39,2,2
1026,Krystin,Hipple,Tunisia,55-67,2,1
1027,Ester,Blews,Côte d’Ivoire,25-39,1,1
1028,Dotty,Fieser,Egypt,18-25,1,2
1029,Latonia,Bluford,Cambodia,25-39,3,0
1030,Sharda,Vanicek,French Polynesia,25-39,1,2
1031,Elsie,Brantner,Uruguay,40-55,1,0
1032,Sammie,Acoba,Jersey,40-55,6,2
1033,Georgia,Moreton,Philippines,55-67,0,3
1034,Jesse,Pisarski,Georgia,25-39,1,2
1035,Ken,Migneault,Norway,40-55,4,3
1036,Nicola,Kawaiaea,Belize,25-39,3,0
1037,Dane,Losa,Bosnia & Herzegovina,25-39,1,2
1038,Malissa,Lor,Paraguay,40-55,1,2
1039,Tameika,Mcintyre,United Kingdom,25-39,3,2
1040,Desmond,Corners,Switzerland,18-25,2,2
1041,Meryl,Tillie,Germany,40-55,1,1
1042,Lovella,Elg,Tunisia,18-25,3,2
1043,Pierre,Seidt,Australia,40-55,3,1
1044,Vergie,Economos,Hungary,25-39,4,1
1045,Trudie,Carias,Italy,25-39,2,2
1046,Nancee,Luckie,Nicaragua,25-39,0,1
1047,Katharyn,Oblinger,Nepal,25-39,3,1
1048,Liliana,Macchia,Slovakia,25-39,2,0
1049,Wai,Sloon,Kazakhstan,18-25,1,2
1050,Malik,Pulliam,Zambia,18-25,1,1
1051,Debera,Dage,Italy,25-39,3,2
1052,Jorge,Mcfarlan,Bulgaria,40-55,1,3
1053,Donya,Gauger,Switzerland,25-39,3,3
1054,Ian,Maly,Bahrain,18-25,2,2
1055,Thora,Morquecho,Myanmar (Burma),18-25,1,2
1056,Karleen,Knowiton,Uganda,25-39,3,2
1057,Eartha,Baton,Bahrain,40-55,3,1
1058,Jarred,Archuletta,Slovenia,55-67,2,1
1059,Stan,Lalk,Switzerland,25-39,1,2
1060,Michell,Orozco,Guadeloupe,40-55,1,2
1061,Delana,Robards,China,18-25,1,2
1062,Marinda,Manasco,Switzerland,25-39,1,1
1063,Marta,Navar,Ethiopia,25-39,3,1
1064,Rosalie,Mellos,Czechia,25-39,3,2
1065,Sharlene,Pariseau,Curaçao,40-55,3,1
1066,Ivy,Hetzel,China,25-39,2,0
1067,Shondra,Kiester,Somalia,40-55,4,2
1068,Shenika,Kue,Uruguay,40-55,1,2
1069,Bianca,Nofsinger,Germany,25-39,3,2
1070,Anya,Weltzin,Colombia,25-39,2,1
1071,Kimberlie,Brumbach,Oman,25-39,1,0
1072,Betty,Sferra,Namibia,25-39,1,2
1073,Daphine,Myricks,Chile,18-25,3,2
1074,Alishia,Hemon,Morocco,40-55,3,1
